kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1997M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1998M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	1999M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M10	17.0559
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M11	17.3691
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2000M12	17.1247
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M01	17.0805
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M02	17.0750
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M03	17.0759
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M04	17.1728
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M05	17.2814
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M06	17.4295
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M07	17.4673
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M08	17.2678
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M09	17.0895
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M10	17.0583
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M11	17.2605
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2001M12	17.2778
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M01	17.4891
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M02	17.6000
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M03	17.7147
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M04	17.8270
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M05	17.3038
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M06	16.7690
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M07	16.7000
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M08	16.9086
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M09	17.3033
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M10	17.7757
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M11	17.8810
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2002M12	17.7900
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M01	17.8518
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M02	17.7000
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M03	17.7900
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M04	18.0921
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M05	18.0605
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M06	17.8863
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M07	17.7813
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M08	17.7148
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M09	17.9032
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M10	17.9891
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M11	18.0950
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2003M12	18.0921
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M01	18.2871
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M02	18.3755
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M03	18.4387
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M04	18.5358
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M05	18.5206
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M06	18.6218
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M07	18.6355
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M08	18.5396
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M09	18.5723
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M10	18.5962
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M11	18.7918
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2004M12	19.1186
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M01	19.2891
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M02	19.5630
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M03	19.4905
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M04	19.0005
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M05	19.0850
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M06	19.3214
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M07	19.1805
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M08	19.2857
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M09	19.3941
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M10	19.1710
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M11	19.2873
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2005M12	19.6824
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M01	19.9014
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M02	19.9635
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M03	19.9087
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M04	19.9677
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M05	19.8586
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M06	19.5829
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M07	19.4395
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M08	19.8065
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M09	19.8957
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M10	20.2586
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M11	20.7795
Valutakurser (DKK pr. 100 enheder valuta)	Slovakiske koruna  (2000-2008)	2006M12	21.3226
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1995M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1996M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1997M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1998M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M01	3.9310
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M02	3.9080
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M03	3.9010
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M04	3.8650
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M05	3.8360
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M06	3.8020
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M07	3.7780
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M08	3.7750
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M09	3.7850
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M10	3.7740
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M11	3.7780
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	1999M12	3.7530
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M01	3.7250
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M02	3.6990
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M03	3.6730
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M04	3.6540
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M05	3.6390
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M06	3.6030
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M07	3.5870
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M08	3.5750
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M09	3.5680
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M10	3.5470
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M11	3.5280
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2000M12	3.5010
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M01	3.4810
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M02	3.4630
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M03	3.4540
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M04	3.4490
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M05	3.4340
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M06	3.4210
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M07	3.4020
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M08	3.3920
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M09	3.3850
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M10	3.3760
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M11	3.3820
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2001M12	3.3910
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M01	3.3840
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M02	3.3370
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M03	3.3240
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M04	3.3140
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M05	3.3010
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M06	3.2880
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M07	3.2780
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M08	3.2700
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M09	3.2580
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M10	3.2490
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M11	3.2360
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2002M12	3.2300
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M01	3.2210
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M02	3.2120
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M03	3.2030
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M04	3.1960
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M05	3.1860
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M06	3.1780
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M07	3.1700
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M08	3.1620
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M09	3.1590
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M10	3.1500
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M11	3.1500
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2003M12	3.1440
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M01	3.1400
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M02	3.1380
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M03	3.1290
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M04	3.1200
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M05	3.1190
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M06	3.1060
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M07	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M08	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M09	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M10	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M11	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2004M12	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M01	3.1000
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M02	3.1030
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M03	3.1090
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M04	3.1090
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M05	3.1080
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M06	3.1090
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M07	3.1140
Valutakurser (DKK pr. 100 enheder valuta)	Slovenske tolar  (1999-2006)	2005M08	3.1140
